entity_type,entity_id,entity_name,season,mu,sigma
driver,2,,4,-0.5854450464248657,0.2899459898471832
driver,3,,4,0.38803398609161377,0.17435862123966217
driver,4,,4,0.43788379430770874,0.0991428792476654
driver,5,,4,-0.3402846157550812,0.29927730560302734
driver,8,,4,0.279666006565094,0.11005815863609314
driver,9,,4,-0.3163694739341736,0.21919730305671692
driver,10,,4,-0.2730022072792053,0.3053933382034302
driver,13,,4,0.31633657217025757,0.14303728938102722
driver,15,,4,-0.6834712028503418,0.3079071640968323
driver,16,,4,-0.5257901549339294,0.3051835894584656
driver,17,,4,0.30785173177719116,0.30715620517730713
driver,18,,4,0.3126046657562256,0.16881147027015686
driver,20,,4,0.9592130184173584,0.10351936519145966
driver,22,,4,-0.318922758102417,0.2899136543273926
driver,24,,4,-0.8559477925300598,0.31049972772598267
driver,30,,4,-0.5106595158576965,0.30867239832878113
driver,37,,4,-0.0759449154138565,0.3005564510822296
driver,39,,4,-0.46096184849739075,0.2919584810733795
driver,67,,4,-0.3038190007209778,0.27895453572273254
driver,153,,4,-0.4997946321964264,0.3342894911766052
driver,154,,4,0.1007198691368103,0.10438629239797592
driver,155,,4,-0.10361501574516296,0.28802624344825745
driver,807,,4,0.2516268789768219,0.08565901964902878
driver,808,,4,0.08487661182880402,0.2972467839717865
driver,811,,4,-0.4220898747444153,0.3168932795524597
driver,812,,4,-0.8219989538192749,0.3147696852684021
driver,813,,4,-0.6544782519340515,0.20879660546779633
driver,814,,4,-0.2186385691165924,0.27008065581321716
driver,815,,4,0.5817090272903442,0.0807529166340828
driver,816,,4,-0.7826396822929382,0.2873040437698364
driver,817,,4,0.4939192533493042,0.08831202983856201
driver,818,,4,-0.030126959085464478,0.3261837065219879
driver,819,,4,-0.11834423989057541,0.3193262815475464
driver,820,,4,-0.726746141910553,0.2791941165924072
driver,821,,4,-0.2783971428871155,0.17001208662986755
driver,822,,4,0.7196707129478455,0.08982843160629272
driver,823,,4,-0.4609600603580475,0.27481454610824585
driver,824,,4,-0.5922665596008301,0.3148859441280365
driver,825,,4,0.40505915880203247,0.09561619162559509
driver,826,,4,0.4012886583805084,0.1116902232170105
driver,827,,4,-0.040254347026348114,0.311851441860199
driver,828,,4,0.06292328238487244,0.12143124639987946
driver,829,,4,-0.3451117277145386,0.20280572772026062
driver,830,,4,0.6148819923400879,0.09412375092506409
driver,831,,4,0.453285276889801,0.16568389534950256
driver,832,,4,0.6649807691574097,0.08118632435798645
driver,833,,4,0.0037737973034381866,0.2539578378200531
driver,834,,4,0.27493852376937866,0.24327236413955688
driver,835,,4,-0.1496010422706604,0.19031929969787598
driver,836,,4,-0.2893710136413574,0.17394176125526428
driver,837,,4,-1.0590460300445557,0.23644162714481354
driver,838,,4,0.33269649744033813,0.14710669219493866
driver,839,,4,0.193370521068573,0.08844175934791565
