entity_type,entity_id,entity_name,season,mu,sigma
driver,814,,3,0.043175093829631805,0.3064301609992981
driver,815,,3,0.3626421391963959,0.06893805414438248
driver,816,,3,-0.9439871311187744,0.31939417123794556
driver,817,,3,0.5861796140670776,0.08142877370119095
driver,818,,3,0.18403702974319458,0.20324592292308807
driver,819,,3,-0.2895488440990448,0.295673131942749
driver,820,,3,-0.8612538576126099,0.21644413471221924
driver,821,,3,-0.3259115219116211,0.16838793456554413
driver,822,,3,0.9573813676834106,0.07742006331682205
driver,823,,3,-0.6754225492477417,0.29874658584594727
driver,824,,3,-0.8587642312049866,0.24406763911247253
driver,825,,3,0.4498767554759979,0.12712742388248444
driver,826,,3,0.4577888250350952,0.1069260984659195
driver,827,,3,-0.06343135237693787,0.28278183937072754
driver,828,,3,-0.2521153390407562,0.12286745011806488
driver,829,,3,-0.46935391426086426,0.22452373802661896
driver,830,,3,0.5844637751579285,0.10532868653535843
driver,831,,3,0.1138470247387886,0.17370977997779846
driver,832,,3,0.784027636051178,0.08016186207532883
driver,833,,3,-0.19254601001739502,0.2313593477010727
driver,834,,3,-0.3065226078033447,0.2525816559791565
driver,835,,3,-0.18029193580150604,0.17953598499298096
driver,836,,3,-0.34115296602249146,0.17042657732963562
driver,837,,3,-0.6815546154975891,0.2657177150249481
driver,838,,3,0.0252549946308136,0.16802451014518738
driver,839,,3,0.25125864148139954,0.09731914103031158
driver,840,,3,-0.13766255974769592,0.09729462116956711
driver,841,,3,-0.03765925019979477,0.12435001134872437
driver,842,,3,0.3639349937438965,0.1052553802728653
driver,843,,3,-0.20799976587295532,0.2383163422346115
driver,844,,3,-0.04596578702330589,0.09890370070934296
driver,845,,3,-0.3895666003227234,0.1794387698173523
driver,846,,3,0.5486544966697693,0.09529755264520645
driver,847,,3,-0.11088207364082336,0.10612925887107849
driver,848,,3,0.5298452377319336,0.13440163433551788
driver,849,,3,-0.179508775472641,0.1516934335231781
driver,850,,3,-0.7771480679512024,0.27733972668647766
driver,851,,3,-0.06445326656103134,0.29552650451660156
driver,852,,3,-0.0773802399635315,0.12185464799404144
driver,853,,3,-0.26900598406791687,0.23697757720947266
driver,854,,3,0.057306110858917236,0.13166466355323792
driver,855,,3,-0.12681733071804047,0.13661935925483704
driver,856,,3,-0.3750568926334381,0.22457505762577057
driver,857,,3,0.5594275593757629,0.16945257782936096
driver,858,,3,-0.4540223479270935,0.16063101589679718
driver,859,,3,-0.061832230538129807,0.26284652948379517
driver,860,,3,0.012130716815590858,0.28032490611076355
driver,861,,3,-0.14929534494876862,0.23764938116073608
driver,862,,3,0.02088705077767372,0.2978534996509552
constructor,1,,3,0.27793124318122864,0.07705794274806976
constructor,3,,3,0.30768489837646484,0.07854535430669785
constructor,4,,3,-0.12973704934120178,0.06379307061433792
constructor,5,,3,-0.1990727335214615,0.06635008007287979
constructor,6,,3,0.66575026512146,0.07406562566757202
constructor,9,,3,0.5794160962104797,0.06642790883779526
constructor,10,,3,0.354123592376709,0.06885984539985657
constructor,15,,3,-0.21586798131465912,0.061956074088811874
constructor,131,,3,1.3411192893981934,0.08491599559783936
constructor,164,,3,-0.6264420747756958,0.10596700757741928
constructor,166,,3,-0.47248297929763794,0.13287697732448578
constructor,205,,3,-0.4203020930290222,0.11958221346139908
