step,loss
1363,10873.097237110138
1364,10779.114970684052
1365,10773.406151771545
1366,10876.450711965561
1367,11103.24207186699
1368,10784.660717964172
1369,10762.777522087097
1370,10742.017745018005
1371,10878.182654738426
1372,11276.143378257751
1373,10784.766751766205
1374,10770.250621318817
1375,10762.024330496788
1376,10800.475493431091
1377,10898.667394638062
1378,10842.783705234528
1379,10737.25704908371
1380,10743.564729094505
1381,10770.524736762047
1382,10906.458302259445
1383,10774.909088492393
1384,10790.08309328556
1385,10778.570212841034
1386,10734.79909658432
1387,10736.44951915741
1388,10766.833620548248
1389,10817.126724600792
1390,10766.815265655518
1391,10753.575607299805
1392,10788.712010622025
1393,10734.880053758621
1394,11057.59458732605
1395,10922.897684812546
1396,10848.095494508743
1397,10761.761888504028
1398,10770.07583475113
1399,10751.68256521225
1400,10736.65080666542
1401,10861.102130413055
1402,10949.652728796005
1403,10738.966129541397
1404,10822.23043680191
1405,10817.27984714508
1406,10759.102126598358
1407,10795.035279750824
1408,10739.760292291641
1409,10782.922364234924
1410,11008.373599529266
1411,10849.60543346405
1412,10756.566349983215
1413,10746.120257377625
1414,10865.939686059952
1415,10803.26282787323
1416,11001.105188131332
1417,10770.081443786621
1418,10768.102816581726
1419,10914.954888820648
1420,10713.284983158112
1421,10739.03625202179
1422,10800.454821586609
1423,10772.794661521912
1424,10780.593595981598
1425,10918.909101963043
1426,10735.178602695465
1427,10752.912613391876
1428,10801.565762043
1429,10744.031668663025
1430,10744.025257587433
1431,10753.6279900074
1432,10740.695237636566
1433,10782.165054798126
1434,10831.170381069183
1435,10809.96016407013
1436,10749.7016415596
1437,10890.25190114975
1438,10748.836686968803
1439,10937.54043662548
1440,10817.094334363937
1441,10750.972798347473
1442,10769.292659759521
1443,10777.654400110245
1444,10832.710566043854
1445,10808.426585912704
1446,10736.346953868866
1447,10769.62532711029
1448,10772.289179325104
1449,10774.013837337494
1450,10733.155169963837
1451,10962.287679195404
1452,10772.65917301178
1453,10847.927794456482
1454,10890.61490547657
1455,10755.988824367523
1456,11230.265378117561
1457,10802.884795188904
1458,10782.821108102798
1459,10728.71225643158
1460,10750.528495073318
1461,10985.639121055603
1462,11145.063045501709
1463,10770.212804794312
1464,10818.474797010422
1465,10767.78375005722
1466,10901.031162977219
1467,10747.265443325043
1468,11000.025826931
1469,10772.781244277954
1470,10810.817984580994
1471,10790.478504180908
1472,10840.863946199417
1473,10773.086601257324
1474,10961.666540145874
1475,10801.866600036621
1476,10718.125723838806
1477,10903.49237537384
1478,10741.288653373718
1479,10752.232940673828
1480,10756.777597904205
1481,10835.680292129517
1482,10959.70706653595
1483,10712.100894927979
1484,10817.52648973465
1485,10729.825570106506
1486,10754.343827724457
1487,10747.163964271545
1488,10775.870545387268
1489,11012.429541110992
1490,10781.174513697624
1491,10816.30467748642
1492,10815.168060779572
1493,10758.69817495346
1494,10730.924182415009
1495,10923.994913101196
1496,10743.041024208069
1497,10735.800081253052
1498,10890.606890439987
1499,10761.831018924713
1500,10790.069707393646
1501,10750.592113733292
1502,10733.69315958023
1503,10758.46739244461
1504,10783.29515171051
1505,10752.707302093506
1506,10830.410985827446
1507,10940.427636623383
1508,10895.648022174835
1509,10740.528834939003
1510,10742.775023460388
1511,10745.437480926514
1512,10776.070545196533
1513,10744.339515209198
1514,10737.916755199432
1515,10741.261285305023
1516,10790.394726753235
1517,10768.791709899902
1518,10754.74482011795
1519,10763.366907119751
1520,10701.663055419922
1521,10890.511503219604
1522,10729.526767730713
1523,10795.374070167542
1524,10730.45119380951
1525,10789.951543807983
1526,10718.279331684113
1527,10835.878077030182
1528,10814.970936536789
1529,10778.55789065361
1530,10813.534428596497
1531,10737.597373485565
1532,10945.39637374878
1533,10732.262062549591
1534,10831.654733181
1535,10722.319634437561
1536,10778.046393156052
1537,10750.203039646149
1538,10776.402418613434
1539,10739.692332267761
1540,10752.22148513794
1541,10776.055872440338
1542,10715.423592090607
1543,10894.238025665283
1544,10748.188949108124
1545,11145.999917984009
1546,10860.721663713455
1547,10733.534202575684
1548,10756.08657693863
1549,10739.935562133789
1550,10744.107382774353
1551,10717.040042877197
1552,10789.115839004517
1553,10730.41611790657
1554,10802.165056705475
1555,10728.712313652039
1556,10745.269647359848
1557,10764.41165971756
1558,10746.837426185608
1559,10767.331195831299
1560,10742.95173215866
1561,11022.360642433167
1562,10777.051747322083
1563,10818.8657746315
1564,10843.476311087608
1565,10726.174489021301
1566,10736.136636257172
1567,10752.631591320038
1568,10767.877500295639
1569,10810.65359210968
1570,10807.565457344055
1571,10725.376561164856
1572,10751.826167106628
1573,10791.911379814148
1574,10746.585496902466
1575,10982.425916194916
1576,10718.7559633255
1577,10723.956709861755
1578,10709.154101371765
1579,10720.837391853333
1580,11021.773993968964
1581,10882.358402609825
1582,10922.49569272995
1583,10733.437432289124
1584,10856.86563539505
1585,10740.60760307312
1586,10786.680723190308
1587,10834.059710979462
1588,10711.102973937988
1589,10822.979808330536
1590,11070.368982553482
1591,10745.468565940857
1592,10778.905929088593
1593,10720.976161003113
1594,10806.619709014893
1595,10835.131430625916
1596,10728.420427322388
1597,10762.193502426147
1598,10749.592442035675
1599,10761.60858631134
1600,10819.884996414185
1601,10755.385868310928
1602,10774.5608959198
1603,10723.782567501068
1604,10761.03093624115
1605,10814.944502830505
1606,10720.196034908295
1607,10771.93560886383
1608,10956.803814411163
1609,10748.512651443481
1610,10767.018434524536
1611,10975.481876850128
1612,10728.697596549988
1613,10738.899056434631
1614,10716.978115081787
1615,10781.209686279297
1616,10712.398356437683
1617,10713.836068630219
1618,10723.714525699615
1619,10760.842491149902
1620,10766.232517719269
1621,10716.846179008484
1622,10742.884231567383
1623,10744.98648071289
1624,10899.820365905762
1625,10775.686661243439
1626,10721.910539627075
1627,10744.05756855011
1628,11391.599022865295
1629,10852.859638214111
1630,10758.578044891357
1631,10801.683407783508
1632,10778.210788726807
1633,10701.789452552795
1634,10723.586827754974
1635,10790.37679862976
1636,10792.499437332153
1637,10773.895861387253
1638,10736.39745092392
1639,10766.640640974045
1640,10759.68740606308
1641,10783.062717437744
1642,10726.262712478638
1643,10736.12610578537
1644,10777.026596069336
1645,10854.540367722511
1646,10904.49982213974
1647,10774.27408504486
1648,10731.74739742279
1649,10918.755190849304
1650,10769.721684455872
1651,10729.933651924133
1652,10897.74954032898
1653,10728.681723117828
1654,10744.101487159729
1655,10770.703853607178
1656,10722.868505001068
1657,10747.028706550598
1658,10731.191072940826
1659,10739.42489528656
1660,10805.155871391296
1661,10703.271434783936
1662,10781.077030181885
1663,10869.855143070221
1664,10717.187224388123
1665,10723.84368109703
1666,10825.600576400757
1667,10699.622652292252
1668,10730.406151294708
1669,10730.325850486755
1670,10730.256418824196
1671,10834.95334148407
1672,10723.76782989502
1673,10762.46056842804
1674,10712.462522506714
1675,10770.410480976105
1676,10734.077702522278
1677,10843.93461894989
1678,10870.045087337494
1679,10700.323265075684
1680,10780.78877067566
1681,10747.00039100647
1682,10852.537051200867
1683,10749.471027374268
1684,10787.685480594635
1685,10782.885958194733
1686,10751.171518325806
1687,10769.066340446472
1688,10729.752311706543
1689,10795.817646026611
1690,10724.366506576538
1691,10761.664886951447
1692,10726.834160804749
1693,10893.463685512543
1694,10711.4839553833
1695,10736.581239700317
1696,11377.701950073242
1697,10781.241196632385
1698,10712.766582489014
1699,10739.50093460083
1700,10739.263852119446
1701,10744.707776069641
1702,10751.774953365326
1703,10728.956926345825
1704,10774.236184597015
1705,10709.001700401306
1706,10897.73744392395
1707,10835.264910936356
1708,10735.377737045288
1709,10700.635306358337
1710,10763.905323982239
1711,10722.789665222168
1712,10726.982167720795
1713,10742.054348945618
1714,11020.391010761261
1715,10751.547514915466
1716,10763.326793670654
1717,10871.183220386505
1718,10746.644520759583
1719,10806.028743743896
1720,10807.927955627441
1721,10714.974967956543
1722,10904.485385894775
1723,10773.703619003296
1724,10783.952092170715
1725,10733.016757965088
1726,10718.845710754395
1727,10701.174621582031
1728,10704.89829158783
1729,10729.57603263855
1730,10770.055391311646
1731,10800.056417226791
1732,10861.711026668549
1733,10734.226828575134
1734,10868.280700683594
1735,10752.5168800354
1736,10759.138541221619
1737,10842.503785133362
1738,10785.473515510559
1739,10734.77459526062
1740,10709.608919143677
1741,10779.14280796051
1742,10847.641907691956
1743,10714.498413085938
1744,10819.6959400177
1745,10749.630229473114
1746,10794.018055915833
1747,10758.222800731659
1748,10705.26762008667
1749,10790.668694019318
1750,10812.197898387909
1751,10788.689403057098
1752,10702.119035720825
1753,10739.708906173706
1754,10787.209155082703
1755,10737.34353351593
1756,10706.732261657715
1757,10811.20954990387
1758,10742.997737765312
1759,10755.983901977539
1760,10747.423108100891
1761,10736.604826927185
1762,10723.321300506592
1763,10776.188415527344
1764,10876.68735074997
1765,10721.697812080383
1766,10752.396503448486
1767,10727.791589736938
1768,10910.291405200958
1769,10731.783555984497
1770,10738.47161436081
1771,10732.6091299057
1772,10774.610734939575
1773,10792.828988194466
1774,10723.429334640503
1775,10783.83610534668
1776,10768.368165969849
1777,10802.837196826935
1778,10759.587323188782
1779,10758.398112297058
1780,10789.427127838135
1781,10726.976832389832
1782,10711.616770744324
1783,10833.33183670044
1784,10814.769012451172
1785,10755.227953910828
1786,10800.134452581406
1787,10736.17111492157
1788,10735.768413543701
1789,10794.96056842804
1790,10748.329016685486
1791,10741.686274766922
1792,10716.544353485107
1793,10747.278644561768
1794,10702.898166656494
1795,10755.145324707031
1796,10739.804921627045
1797,10751.829061508179
1798,10727.027551651001
1799,10702.131175994873
1800,10757.101176261902
1801,10788.246596336365
1802,10779.434755325317
1803,10730.92721748352
1804,10840.04594707489
1805,10707.870611667633
1806,10731.139513015747
1807,10699.76968574524
1808,10913.709988594055
1809,10778.291647911072
1810,10740.164003372192
1811,10750.670851707458
1812,10728.582760810852
1813,10773.376605987549
1814,10889.162886619568
1815,10782.04977798462
1816,10745.252125263214
1817,10733.405624866486
1818,10734.030847549438
1819,10718.067017555237
1820,10794.547350883484
1821,10708.466207504272
1822,10717.410482406616
1823,10740.122055053711
1824,10743.431882858276
1825,10788.721625328064
1826,10730.620672225952
1827,10712.776510715485
1828,11239.576108455658
1829,10780.81733083725
1830,10762.43708896637
1831,10718.933779716492
1832,10800.851325035095
1833,10722.906309127808
1834,10789.081007003784
1835,10764.35637998581
1836,10765.437539577484
1837,10704.903581619263
1838,10709.473596096039
1839,10909.826784610748
1840,10815.29977798462
1841,10722.902671337128
1842,10729.552390098572
1843,10833.830822944641
1844,10738.430233955383
1845,10731.76533317566
1846,10742.122653007507
1847,10735.236101150513
1848,10706.244821071625
1849,10736.768005371094
1850,10757.515830993652
1851,10834.76693534851
1852,10751.979581832886
1853,10714.748607635498
1854,10720.006713867188
1855,10715.424207687378
1856,10839.893301010132
1857,10722.517850875854
1858,10789.285305976868
1859,10752.395416259766
1860,10718.973618507385
1861,10835.401504516602
1862,10734.792514801025
1863,10850.287405014038
1864,10717.472408294678
1865,10744.712672233582
1866,10735.646832466125
1867,10715.021478652954
1868,10758.076008796692
1869,10808.481782913208
1870,10784.28003168106
1871,10737.2898645401
1872,10720.046841621399
1873,10853.520734786987
1874,10708.493034362793
1875,10981.572105884552
1876,10739.504813194275
1877,10719.463237762451
1878,10807.982981920242
1879,10765.229348182678
1880,10719.401866436005
1881,10747.591271877289
1882,10778.28236579895
1883,10852.009663105011
1884,10775.916560173035
1885,10763.143737792969
1886,10799.651640892029
1887,10732.273385047913
1888,10782.719265937805
1889,10742.969518661499
1890,10754.486453056335
1891,10758.987646102905
1892,10734.016381263733
1893,10755.498080253601
1894,10814.948330879211
1895,10776.507927417755
1896,10766.118110656738
1897,10779.991060733795
1898,10753.172594070435
1899,10724.283157348633
1900,10723.054812431335
1901,10904.151874542236
1902,10715.346822738647
1903,10737.121720790863
1904,10779.85105752945
1905,10861.602598190308
1906,10726.998198509216
1907,10751.741146087646
1908,10748.629930496216
1909,10714.065739631653
1910,11027.003962516785
1911,10730.847707748413
1912,10739.899974822998
1913,10724.168841362
1914,10743.224125385284
1915,10785.144866466522
1916,10725.530468463898
1917,10835.972276687622
1918,10734.183836221695
1919,10721.772443294525
1920,10705.342560768127
1921,10859.862575531006
1922,10721.626397132874
1923,10755.799751281738
1924,10723.260973930359
1925,10744.442098617554
1926,10715.037404060364
1927,10745.077540397644
1928,10740.017208576202
1929,10746.262749671936
1930,10778.153424263
1931,10714.04904460907
1932,10902.343361854553
1933,10777.846279144287
1934,10775.000527381897
1935,10717.681468963623
1936,10707.635311126709
1937,10740.954303741455
1938,10703.127136230469
1939,10703.985199928284
1940,10722.076251983643
1941,10775.64201784134
1942,10714.579204559326
1943,10748.18017244339
1944,10747.148711204529
1945,10769.616910934448
1946,10722.933012008667
1947,10730.912910461426
1948,10797.575351953506
1949,10730.841093063354
1950,10709.097999334335
1951,10707.712180137634
1952,10784.90589094162
1953,10712.098847866058
1954,10762.828192710876
1955,10856.12721157074
1956,10800.904037475586
1957,10767.360381126404
1958,10716.625420570374
1959,10815.571789741516
1960,10731.495473861694
1961,10727.366515159607
1962,10696.328203201294
1963,10700.548274755478
1964,10716.372554779053
1965,10698.180738449097
1966,10726.518096446991
1967,10746.1439037323
1968,10723.95341014862
1969,10746.139998435974
1970,10867.706872940063
1971,10742.783150672913
1972,10853.819705963135
1973,10720.426966667175
1974,10719.404529571533
1975,10737.821553230286
1976,10773.811354637146
1977,10708.212253570557
1978,10814.273634910583
1979,10807.277982711792
1980,10808.409447669983
1981,10829.805441856384
1982,10785.069075584412
1983,10737.950622320175
1984,10836.11752986908
1985,10729.2462682724
1986,10732.902348518372
1987,10726.009804725647
1988,10742.164548873901
1989,10718.60723733902
1990,10885.900870800018
1991,10753.00654220581
1992,10747.876514434814
1993,10805.537801742554
1994,10748.55269575119
1995,10708.665958404541
1996,10708.722290039062
1997,10720.328642845154
1998,10726.369813919067
1999,10768.433547019958
2000,10737.311036586761
2001,10717.346718788147
2002,10732.647894859314
2003,10755.424025535583
2004,10736.182209014893
2005,10717.79081916809
2006,10754.45230293274
2007,10735.195617675781
2008,10728.272403717041
2009,10720.891523361206
2010,10761.526378631592
2011,10766.947891235352
2012,10729.474298477173
2013,11097.788918972015
2014,10724.480922698975
2015,10722.615452289581
2016,10711.026935577393
2017,10703.784059524536
2018,10717.667604446411
2019,10728.061553001404
2020,10712.423155784607
2021,10786.103419303894
2022,10754.238871574402
2023,10740.025230407715
2024,10716.751452445984
2025,10700.024351119995
2026,10760.088298797607
2027,10711.032138824463
2028,10709.0519323349
2029,10720.82049036026
2030,10955.339391708374
2031,10726.602171897888
2032,10790.150232315063
2033,10771.566814422607
2034,10723.196721076965
2035,10706.375039100647
2036,10706.430599212646
2037,10703.296283721924
2038,10711.376920700073
2039,10767.374289512634
2040,10718.082874298096
2041,10750.612800598145
2042,10734.59239768982
2043,10716.26275062561
2044,10723.864681243896
2045,10744.153450965881
2046,10707.82412147522
2047,10750.257825374603
2048,10739.116903305054
2049,10720.202917098999
2050,10742.628884792328
2051,10791.734355926514
2052,10792.992172241211
2053,10848.385981559753
2054,10739.666439294815
2055,10712.201835632324
2056,10704.771102905273
2057,10852.215887069702
2058,10827.972908973694
2059,10883.583306312561
2060,10713.607610702515
2061,10714.349597930908
2062,10712.034889221191
2063,10727.18730354309
2064,10721.519265651703
2065,10717.684356689453
2066,10690.008472442627
2067,10701.640632629395
2068,10748.348243713379
2069,10728.24603843689
2070,10722.562648296356
2071,10713.305948257446
2072,10759.816679000854
2073,10728.23041343689
2074,10731.283597946167
2075,10697.433155059814
2076,10727.27868938446
2077,10711.80598449707
2078,10713.155168533325
2079,10712.561237812042
2080,10757.845722198486
2081,10723.059558868408
2082,10783.350140213966
2083,10704.020651817322
2084,10704.354719161987
2085,10728.661769866943
2086,10795.711359500885
2087,10724.667574882507
2088,10727.484715461731
2089,10708.603886604309
2090,10709.057146072388
2091,10736.712757110596
2092,10742.538112521172
2093,10733.739952087402
2094,10742.853534698486
2095,10719.072041511536
2096,10703.720944404602
2097,10708.922373771667
2098,10777.406339645386
2099,10720.445837974548
2100,10747.659556388855
2101,10767.648232460022
2102,10715.837542533875
2103,10700.733593940735
2104,10787.03217792511
2105,10699.720687866211
2106,10729.710401535034
2107,10712.758926391602
2108,10709.400350570679
2109,10707.469621658325
2110,10728.15090560913
2111,10709.586913108826
2112,10719.150003433228
2113,10732.430906295776
2114,10751.99995803833
2115,10716.487962722778
2116,10700.50245475769
2117,10694.163921356201
2118,10745.566892623901
2119,10712.974717140198
2120,10725.920279502869
2121,10741.039951324463
2122,10744.233231544495
2123,10717.387204170227
2124,10701.871088981628
2125,10719.625222206116
2126,10705.017883300781
2127,10730.098729133606
2128,10730.890511512756
2129,10734.97604751587
2130,10723.85438156128
2131,10715.438219547272
2132,10721.653859138489
2133,10738.347424507141
2134,10731.082571983337
2135,10707.391799926758
2136,10715.478154182434
2137,10893.94089794159
2138,10696.212122917175
2139,10734.87034034729
2140,10746.347841739655
2141,10775.836673736572
2142,10728.155378341675
2143,10729.870999336243
2144,10705.739750862122
2145,10715.4750289917
2146,10721.599213600159
2147,10716.05439710617
2148,10725.290859222412
2149,10699.128772735596
2150,10709.442903518677
2151,10842.60289478302
2152,10708.804615974426
2153,10710.110522270203
2154,10737.585950136185
2155,10695.635168075562
2156,10722.213317871094
2157,10809.742490768433
2158,10942.154792785645
2159,10705.91564655304
2160,10933.952216148376
2161,10746.273578643799
2162,10728.176200389862
2163,10762.94121170044
2164,10763.440744400024
2165,10717.829364776611
2166,10827.621481895447
2167,10720.757479667664
2168,10780.99700164795
2169,10703.347946166992
2170,10730.52026462555
2171,10791.67174911499
2172,10730.073512554169
2173,10743.819026470184
2174,10727.467948913574
2175,10700.009284973145
2176,10722.602798461914
2177,10703.528756141663
2178,10726.377826690674
2179,10729.420185089111
2180,10709.736210823059
2181,10728.101439476013
2182,10710.950412750244
2183,10716.878119468689
2184,10880.396579742432
2185,10809.735261917114
2186,10698.234233856201
2187,10697.296396255493
2188,10709.380339622498
2189,10745.127479553223
2190,10729.457551002502
2191,10704.5270652771
2192,10739.437280654907
2193,10732.978253364563
2194,10779.209649085999
2195,10752.103910446167
2196,10725.582633972168
2197,10717.61636543274
2198,10726.907413482666
2199,10700.756015777588
2200,10751.762184143066
2201,10779.988357543945
2202,10709.064897537231
2203,10704.819675445557
2204,10695.883394241333
2205,10710.929531097412
2206,10723.792917251587
2207,10887.871256828308
2208,10713.537973880768
2209,10712.38319683075
2210,10705.020034790039
2211,10703.276285171509
2212,10750.562868118286
2213,10719.12688446045
2214,10785.866575717926
2215,10740.6512966156
2216,10743.42354106903
2217,10753.264805793762
2218,10698.063371658325
2219,10795.544627189636
2220,10727.61275100708
2221,10726.35262298584
2222,10776.642086029053
2223,10715.542462348938
2224,10710.17391204834
2225,10718.136904716492
2226,10694.60535621643
2227,10830.759612083435
2228,10746.194906234741
2229,10798.320987701416
2230,10703.046931266785
2231,10726.987504959106
2232,10703.91402053833
2233,10708.704458236694
2234,10709.667140960693
2235,10758.060853004456
2236,10734.540958404541
2237,10904.144128799438
2238,10752.111919403076
2239,10765.078968048096
2240,10749.756164550781
2241,10711.585298538208
2242,10767.760453224182
2243,10699.85567855835
2244,10712.06022977829
2245,10715.317178726196
2246,10727.19654083252
2247,10751.80600643158
2248,10703.97096824646
2249,10707.948174476624
2250,10714.783129692078
2251,10735.761064529419
2252,10723.559070587158
2253,10723.005939483643
2254,10718.623008728027
2255,10707.378087997437
2256,10718.319400787354
2257,10727.244625091553
2258,10726.831119060516
2259,10712.868337631226
2260,10784.603572845459
2261,10723.836426734924
2262,10720.723592281342
2263,10694.44533443451
2264,10696.733202934265
2265,10747.37059211731
2266,10739.338659286499
2267,10753.560128211975
2268,10747.640762329102
2269,10719.573182106018
2270,10696.507577896118
2271,10751.874695777893
2272,10770.677614212036
2273,10795.866764068604
2274,10721.816498756409
2275,10743.845851898193
2276,10826.751255989075
2277,10710.929998397827
2278,10713.231271743774
2279,10727.417132377625
2280,10749.170651435852
2281,10709.522840499878
2282,10706.36709022522
2283,10726.85435295105
2284,10703.88252067566
2285,10873.790382385254
2286,10751.018642425537
2287,10712.820900917053
2288,10703.564354896545
2289,10797.455671310425
2290,10729.576566696167
2291,10716.481214046478
2292,10696.018117904663
2293,10739.615955352783
2294,10722.163451194763
2295,10701.999554634094
2296,10759.631001472473
2297,10769.497684955597
2298,10722.258710861206
2299,10740.114338874817
2300,10712.680241584778
2301,10715.563310623169
2302,10697.414613723755
2303,10743.610655784607
2304,10715.99912071228
2305,10706.575414657593
2306,10735.93587589264
2307,10712.651094436646
2308,10735.10687828064
2309,10718.88271188736
2310,10707.901438713074
2311,10730.738797187805
2312,10710.449976921082
2313,10821.862229347229
2314,10726.782356262207
2315,10724.596336364746
2316,10731.705745697021
2317,10706.07717037201
2318,10734.24633216858
2319,10707.371297836304
2320,10769.240879058838
2321,10707.092848777771
2322,10694.84302520752
2323,10709.600225448608
2324,10714.944291114807
2325,10704.941301822662
2326,10711.265316009521
2327,10819.247433662415
2328,10703.293518066406
2329,10785.913462162018
2330,10788.792798995972
2331,10828.427830696106
2332,10774.03035736084
2333,10721.674667358398
2334,10756.292875289917
2335,10795.570342540741
2336,10703.059396743774
2337,10727.382061004639
2338,10708.218404769897
2339,10744.638208389282
2340,10716.928037643433
2341,10698.078769683838
2342,10698.203377723694
2343,10749.926266670227
2344,10726.614589691162
2345,10730.652542114258
2346,10721.313108444214
2347,10764.016607284546
2348,10711.303146362305
2349,10736.836700439453
2350,10840.313601970673
2351,10698.697370529175
2352,10708.718280792236
2353,10713.573713302612
2354,10692.60115814209
2355,10710.547603607178
2356,10767.751049995422
2357,10692.606677055359
2358,10706.331623077393
2359,10713.265542984009
2360,10715.44361114502
2361,10707.87222290039
2362,10705.611054420471
2363,10708.011235952377
2364,10708.437448501587
2365,10707.489630699158
2366,10736.04873085022
2367,10712.061484336853
2368,10776.663437843323
2369,10727.31722354889
2370,10866.345485687256
2371,10724.801582336426
2372,10763.960203170776
2373,10834.232557296753
2374,10709.607507705688
2375,10723.17529964447
2376,10694.761365890503
2377,10779.55906009674
2378,10693.612693786621
2379,10767.928535461426
2380,10737.050930976868
2381,10691.82377243042
2382,10707.349112510681
2383,10703.767428398132
2384,10704.831999778748
2385,10820.743552207947
2386,10704.969470024109
2387,11126.880898475647
2388,10702.267161369324
2389,10724.569610118866
2390,10841.200325489044
2391,10694.175075531006
2392,10719.974239349365
2393,10708.846227645874
2394,10693.502493858337
2395,10890.255823135376
2396,10708.341249465942
2397,10734.784122467041
2398,10710.508205413818
2399,10708.442688941956
2400,10730.0404586792
2401,10714.525113105774
2402,10695.25495147705
2403,10722.321318626404
2404,10796.422570228577
2405,10702.646062850952
2406,10723.066439628601
2407,10714.663877487183
2408,10710.849851608276
2409,10717.73373222351
2410,10720.627812385559
2411,10697.276407241821
2412,10712.902687072754
2413,10789.271545410156
2414,10696.663878440857
2415,10706.226170539856
2416,10872.123447418213
2417,10758.86874294281
2418,10810.039423942566
2419,10698.064043045044
2420,10783.059627532959
2421,10702.151159286499
2422,10701.495405197144
2423,10714.57408618927
2424,10718.799783706665
2425,10717.338274002075
2426,10717.112222671509
2427,10710.447936058044
2428,10716.995065689087
2429,10697.203569412231
2430,10707.09269618988
2431,10701.530897140503
2432,10703.47088098526
2433,10836.290143013
2434,10752.205044746399
2435,10700.483101844788
2436,10851.272747039795
2437,10701.096841812134
2438,10723.56286907196
2439,10707.843337059021
2440,10699.13053035736
2441,10748.995779037476
2442,10708.26268863678
2443,10841.254472732544
2444,10700.347721099854
2445,10731.325891017914
2446,10698.268082618713
2447,10750.572674751282
2448,10708.117822647095
2449,10719.4789352417
2450,10933.535186767578
2451,10707.284821510315
2452,10688.360453605652
2453,10732.55506515503
2454,10720.531464576721
2455,10722.523822784424
2456,10723.650890350342
2457,10734.830468177795
2458,10884.30202960968
2459,10710.64863204956
2460,10694.530174255371
2461,10827.02862739563
2462,10700.05834388733
2463,10698.134857177734
2464,10723.753623962402
2465,10713.063966751099
2466,10761.643802642822
2467,10808.814970970154
2468,10725.744047164917
2469,10696.23625087738
2470,10707.306091308594
2471,10737.614783287048
2472,10718.014520645142
2473,10740.984052658081
2474,10716.227585792542
2475,10710.063303947449
2476,10715.827544212341
2477,10740.263816833496
2478,10763.36180305481
2479,10700.895325660706
2480,10780.095824241638
2481,10744.298657417297
2482,10709.420223236084
2483,10701.705616950989
2484,10697.740808486938
2485,10749.703181266785
2486,10704.14996623993
2487,10714.548292160034
2488,10720.305710792542
2489,10693.27696609497
2490,10757.41582107544
2491,10713.842252731323
2492,10690.704051017761
2493,10711.440172195435
2494,10706.769267082214
2495,10702.593780517578
2496,10719.784692764282
2497,10686.740098953247
2498,10756.638390541077
2499,10724.38562297821
2500,10695.795682907104
2501,10743.16658782959
2502,10720.621618270874
2503,10710.300100326538
2504,10714.093620300293
2505,10714.030776977539
2506,10721.962958335876
2507,10733.91847896576
2508,10701.462222099304
2509,10700.934522628784
2510,10708.81704711914
2511,10808.65090560913
2512,10719.359127044678
2513,10736.912776947021
2514,10806.981895446777
2515,10721.464107513428
2516,10717.087538719177
2517,10767.090663909912
2518,10760.930934906006
2519,10699.942666053772
2520,10713.168004989624
2521,10811.337194442749
2522,10755.966327667236
2523,10697.656211853027
2524,10718.619239807129
2525,10711.190360069275
2526,10724.037908554077
2527,10699.443748474121
2528,10723.649433135986
2529,10710.00431728363
2530,10749.909189224243
2531,10691.273264884949
2532,10705.890193939209
2533,10742.951333999634
2534,10711.204708576202
2535,10714.189681053162
2536,10742.50910282135
2537,10709.88720703125
2538,10701.221492767334
2539,10702.869634628296
2540,10714.30422592163
2541,10723.40434551239
2542,10697.164534568787
2543,10722.189319610596
2544,10724.999468803406
2545,10702.948475837708
2546,10743.315475463867
2547,10703.265804290771
2548,10707.139761924744
2549,10716.755470275879
2550,10713.53788471222
2551,10738.283410072327
2552,10726.838948249817
2553,10714.699000358582
2554,10782.018640518188
2555,10763.008335113525
2556,10702.545808792114
2557,10724.568205833435
2558,10716.513192176819
2559,10708.526147842407
2560,10798.548398971558
2561,10693.53279876709
2562,10728.819023132324
2563,10703.778188705444
2564,10719.027627944946
2565,10710.761140823364
2566,10720.58507156372
2567,10736.46588230133
2568,10703.925203323364
2569,10691.800899505615
2570,10703.848691940308
2571,10767.685766220093
2572,10704.786516189575
2573,10702.969305038452
2574,10704.570142745972
2575,10876.370057106018
2576,10706.63853931427
2577,10732.034391403198
2578,10732.463987350464
2579,10735.669918060303
2580,10713.415053367615
2581,10762.746829986572
2582,10698.120069503784
2583,10731.259979248047
2584,10808.907307624817
2585,10704.564674377441
2586,10718.955123901367
2587,10707.736673355103
2588,10711.848980426788
2589,10714.233179092407
2590,10687.647931098938
2591,10767.074224472046
2592,10720.391529083252
2593,10709.629008293152
2594,10701.10405921936
2595,10748.891419410706
2596,10709.30848121643
2597,10696.974884033203
2598,10703.001449584961
2599,10700.542608261108
2600,10770.742040634155
2601,10720.734400749207
2602,10752.233310699463
2603,10716.657465934753
2604,10697.583355903625
2605,10758.260911941528
2606,10707.664640426636
2607,10697.932586669922
2608,10725.265763282776
2609,10723.95168209076
2610,10704.420719146729
2611,10774.122433662415
2612,10716.177381515503
2613,10726.17238998413
2614,10727.772281646729
2615,10714.518869400024
2616,10746.426432609558
2617,10698.589050292969
2618,10695.651849746704
2619,10697.340527534485
2620,10717.116281986237
2621,10709.719360351562
2622,10721.074039459229
2623,10744.117010116577
2624,10734.383075714111
2625,10742.668399810791
2626,10706.007022857666
2627,10701.839575767517
2628,10721.47264957428
2629,10715.12391090393
2630,10716.458581924438
2631,10706.855819702148
2632,10739.418478012085
2633,10696.939809799194
2634,10705.760976791382
