step,loss
1363,16318.18987107277
1364,14245.63294672966
1365,13641.00698709488
1366,12694.747440695763
1367,13262.4622194767
1368,18945.57732105255
1369,12765.618118047714
1370,12846.194520950317
1371,15075.225758552551
1372,14320.5338306427
1373,13600.933161735535
1374,14785.046718776226
1375,13342.543058931828
1376,13000.584154963493
1377,14132.011401295662
1378,12737.40644800663
1379,11976.455994307995
1380,13064.52802991867
1381,13428.726239323616
1382,13253.477237224579
1383,13348.201443433762
1384,13032.460433006287
1385,16246.666027188301
1386,12859.500833034515
1387,15258.613049030304
1388,13826.590858459473
1389,13793.720391750336
1390,12966.833942890167
1391,13056.817797064781
1392,12691.561252951622
1393,13650.63674068451
1394,16458.179194927216
1395,12561.944066524506
1396,12420.969806194305
1397,18623.012768268585
1398,15979.669786155224
1399,13238.370272278786
1400,25316.063037514687
1401,13305.711114883423
1402,12476.480596780777
1403,18263.96359062195
1404,14168.057958483696
1405,12943.618049740791
1406,13892.433949947357
1407,14359.79126226902
1408,12703.25401687622
1409,16841.104289650917
1410,14967.382559299469
1411,14682.305841326714
1412,17433.302656412125
1413,14900.805391311646
1414,13979.055393218994
1415,16522.101251363754
1416,13466.48688673973
1417,14980.508042812347
1418,14973.128400325775
1419,16029.393680095673
1420,14899.807145118713
1421,15006.430508375168
1422,12216.657563984394
1423,11811.122588634491
1424,13003.648596525192
1425,11971.263985574245
1426,14906.05986404419
1427,11834.910057067871
1428,12693.914315462112
1429,14566.010995984077
1430,12265.618340194225
1431,12527.443418383598
1432,12991.737560272217
1433,16425.467670202255
1434,11835.793924927711
1435,12491.407900571823
1436,12278.371285438538
1437,12965.196752250195
1438,13474.729923009872
1439,12458.154443979263
1440,12048.6683883667
1441,13512.218152582645
1442,12451.654032707214
1443,14100.469854354858
1444,15733.988985300064
1445,13158.750566244125
1446,13864.479088544846
1447,13747.770654678345
1448,15176.307199120522
1449,13701.613554000854
1450,11930.705952644348
1451,12483.060904502869
1452,15441.209626674652
1453,12898.058140873909
1454,15384.509488105774
1455,13833.662468671799
1456,13081.859198093414
1457,12536.808699131012
1458,13137.062215089798
1459,14012.449012756348
1460,13991.30931687355
1461,12934.244331359863
1462,13550.829042196274
1463,13629.559151768684
1464,15205.774373292923
1465,15986.312737703323
1466,13441.146586418152
1467,13731.650386810303
1468,15933.01878118515
1469,11681.39392542839
1470,12907.64556980133
1471,13822.865108013153
1472,11611.117412567139
1473,12649.272555828094
1474,14776.012654304504
1475,14795.016616344452
1476,12239.89832496643
1477,12040.322999715805
1478,14244.353992462158
1479,12821.14446902275
1480,13453.716183781624
1481,16449.037818193436
1482,16343.902277708054
1483,12933.908863544464
1484,12384.746933937073
1485,12375.798861980438
1486,13987.622200489044
1487,14861.000357151031
1488,12904.603295564651
1489,12585.584862232208
1490,12139.108224749565
1491,12668.586693584919
1492,13732.209075331688
1493,12486.308169603348
1494,15129.69557762146
1495,13782.86106967926
1496,14269.776671886444
1497,14172.502757787704
1498,12893.278507947922
1499,13998.37815952301
1500,11836.142738819122
1501,12043.260961055756
1502,12492.048176586628
1503,14168.672633647919
1504,12835.129498243332
1505,12885.178484976292
1506,12390.91886973381
1507,12926.521364688873
1508,12585.77559041977
1509,23443.401924848557
1510,12670.909671783447
1511,12427.875799536705
1512,13530.442519664764
1513,15161.648941278458
1514,12610.711863338947
1515,13427.40054178238
1516,12296.5513048172
1517,15558.814504027367
1518,13494.589953899384
1519,12956.223932266235
1520,12664.129984140396
1521,13350.718950033188
1522,13099.733864247799
1523,13018.542974472046
1524,14009.343431949615
1525,12555.78917312622
1526,12545.211817264557
1527,14999.072637081146
1528,12818.152403593063
1529,12284.543294429779
1530,13432.016613960266
1531,14294.436160087585
1532,12220.351422309875
1533,12991.164659500122
1534,13850.605684757233
1535,12420.278934955597
1536,13254.46166229248
1537,12868.492486476898
1538,12694.378045916557
1539,13269.437767028809
1540,12490.380185008049
1541,12152.563541054726
1542,12306.530249357224
1543,12235.463665366173
1544,12857.58265209198
1545,14459.233402073383
1546,13547.153898477554
1547,25267.021604537964
1548,12746.720836281776
1549,13352.94119232893
1550,12709.311456978321
1551,15096.191144227982
1552,13105.702154397964
1553,12726.687931537628
1554,12339.13697719574
1555,13324.37445640564
1556,12871.732261240482
1557,12105.552581071854
1558,13479.165883779526
1559,14367.427129745483
1560,13070.135844349861
1561,12702.012016296387
1562,13032.060049533844
1563,12748.525950491428
1564,12384.50796842575
1565,11923.895377755165
1566,12921.063532590866
1567,12591.696967601776
1568,13309.107736587524
1569,12653.271016001701
1570,11918.122764110565
1571,12928.803399682045
1572,13202.018783569336
1573,14144.2258746624
1574,13494.46230006218
1575,12492.640755176544
1576,14341.730473339558
1577,20814.8916618824
1578,12703.265159368515
1579,13351.255032658577
1580,12836.241545438766
1581,12672.060776472092
1582,13396.175956487656
1583,15673.286392867565
1584,13466.89814054966
1585,14499.512331008911
1586,12409.961602449417
1587,12907.701342105865
1588,12200.453332424164
1589,13204.32767188549
1590,12238.08383178711
1591,12273.408616542816
1592,12104.21020424366
1593,13404.706510782242
1594,13475.744979977608
1595,14085.17948192358
1596,13072.094186365604
1597,12046.54869067669
1598,11662.609367609024
1599,12482.227192342281
1600,15048.76126742363
1601,12964.886366128922
1602,12745.350008249283
1603,12041.571311116219
1604,13269.43733882904
1605,12853.67193365097
1606,14252.914422571659
1607,13650.62831044197
1608,11988.06071639061
1609,13473.568470656872
1610,13253.07857465744
1611,12841.739063560963
1612,11901.160306453705
1613,15536.568541526794
1614,16465.093618035316
1615,12277.902319312096
1616,13513.519302129745
1617,11895.66532945633
1618,12920.778250694275
1619,13921.783980607986
1620,12951.517271995544
1621,13532.961345613003
1622,12261.298418998718
1623,12241.021532058716
1624,12703.981416225433
1625,12825.083425045013
1626,13588.148594498634
1627,12769.275718092918
1628,11852.777921199799
1629,14016.280946612358
1630,11398.46216225624
1631,13589.200568556786
1632,13288.052814245224
1633,12530.923673152924
1634,12624.558938026428
1635,12099.891863584518
1636,12218.947315633297
1637,12772.27800989151
1638,12638.35854792595
1639,13662.257170200348
1640,13342.50647509098
1641,12792.183976709843
1642,12687.373755931854
1643,11989.267431855202
1644,13484.10384273529
1645,13343.34645152092
1646,14809.077639818192
1647,16922.442289114
1648,11652.353555083275
1649,12958.162960767746
1650,13032.583400845528
1651,14355.217870473862
1652,12667.827036380768
1653,14373.764931201935
1654,14530.405242919922
1655,15174.251066446304
1656,14994.41273188591
1657,15773.75463628769
1658,12800.556849360466
1659,13645.573800086975
1660,14251.000878810883
1661,13309.305843353271
1662,15175.50344491005
1663,12825.994724154472
1664,12803.84098982811
1665,14089.82010936737
1666,12878.788308143616
1667,14955.333197116852
1668,13297.744769573212
1669,14066.52166044712
1670,14509.843116044998
1671,13232.487496614456
1672,11595.494273662567
1673,12171.33213365078
1674,13067.548918485641
1675,12064.605654001236
1676,13460.631765842438
1677,14556.219533920288
1678,14718.024389743805
1679,14026.99072599411
1680,12776.204082727432
1681,12008.26924753189
1682,12067.415716409683
1683,11800.301051735878
1684,20247.281726121902
1685,12484.87230181694
1686,13260.882809400558
1687,12257.278424739838
1688,12265.881300449371
1689,13440.238198757172
1690,11722.992266178131
1691,11754.181406974792
1692,12581.50022828579
1693,13741.458099365234
1694,12398.7924259305
1695,12348.752773046494
1696,11810.54568207264
1697,11422.688848257065
1698,12576.054916262627
1699,13691.389680862427
1700,16112.331762075424
1701,12571.091019272804
1702,12503.835604071617
1703,12341.788562774658
1704,12150.73379957676
1705,13456.577053070068
1706,12175.23230934143
1707,12497.699138879776
1708,12406.715077877045
1709,14279.033976316452
1710,13662.50022315979
1711,13306.504655599594
1712,13425.963527202606
1713,13713.800436496735
1714,13071.229312896729
1715,11555.075473666191
1716,12778.206016540527
1717,15816.899725675583
1718,12890.345077633858
1719,12668.664199352264
1720,13798.158903241158
1721,16025.663094997406
1722,12729.144438028336
1723,15755.82881128788
1724,13014.575501263142
1725,14165.7927724123
1726,13464.007204055786
1727,12983.089107513428
1728,14853.75482827425
1729,13265.828434944153
1730,14664.692561030388
1731,12918.289580583572
1732,16042.477692604065
1733,12134.72904574871
1734,12502.603393316269
1735,12378.10331773758
1736,12539.284247398376
1737,13428.268577337265
1738,13042.224351763725
1739,12306.015492200851
1740,13576.038984775543
1741,14577.29991221428
1742,12951.95583999157
1743,12191.234110355377
1744,13464.792179107666
1745,11969.47606319189
1746,12056.964388608932
1747,20326.149498939514
1748,13102.2705245018
1749,12350.975176215172
1750,12167.673095881939
1751,12420.783862233162
1752,11723.611038684845
1753,15627.958863854408
1754,12421.455553412437
1755,11911.893556118011
1756,12757.500643134117
1757,12268.37553203106
1758,11875.174998760223
1759,17164.408252298832
1760,11706.964198946953
1761,12576.067227363586
1762,12255.794632434845
1763,12813.303639650345
1764,12080.972802877426
1765,12861.83579492569
1766,12513.711203575134
1767,12963.153716564178
1768,13714.497651338577
1769,13398.025870919228
1770,12599.938753843307
1771,12191.58893108368
1772,13936.515806436539
1773,14042.42738866806
1774,13724.293847560883
1775,11849.106765389442
1776,13404.117983341217
1777,14040.86099088192
1778,11721.3184004426
1779,12627.268296718597
1780,19104.301333785057
1781,12624.620584011078
1782,12146.12416768074
1783,13694.688161849976
1784,12201.368935227394
1785,13995.062075912952
1786,13026.375470638275
1787,13323.860479474068
1788,13233.562592983246
1789,13188.036045789719
1790,12738.497992992401
1791,14845.07993376255
1792,13182.22210264206
1793,14518.972880363464
1794,12172.231014966965
1795,14263.661968946457
1796,14832.604194164276
1797,12406.732197761536
1798,14094.455723643303
1799,12565.210103571415
1800,12832.957488775253
1801,12431.691640377045
1802,13626.897372484207
1803,13049.316349387169
1804,11719.191933631897
1805,11859.431107640266
1806,13573.0052921772
1807,12455.43620967865
1808,13176.946210622787
1809,11795.527958393097
1810,12195.969509005547
1811,12157.514427661896
1812,11758.61464381218
1813,12146.199323534966
1814,12543.089309453964
1815,14791.691077411175
1816,21273.029074192047
1817,13613.856231927872
1818,11406.60774564743
1819,13707.892613172531
1820,13460.346288084984
1821,14553.003689050674
1822,11964.884717583656
1823,12725.038599848747
1824,13788.850975513458
1825,12186.579808473587
1826,12021.312469482422
1827,12227.260437846184
1828,13172.096579432487
1829,12088.487684249878
1830,12487.594281077385
1831,12735.4772939682
1832,12268.898045063019
1833,13215.19192647934
1834,12428.457801938057
1835,12212.834747076035
1836,12963.874969959259
1837,13035.89299917221
1838,12280.88696861267
1839,13419.313941955566
1840,13276.833282351494
1841,11759.931816101074
1842,13048.065218031406
1843,14550.135083436966
1844,13519.105350971222
1845,18655.08114051819
1846,12284.168916106224
1847,12827.75972366333
1848,15671.70967745781
1849,14389.250643014908
1850,14274.139866113663
1851,11941.485293030739
1852,11948.393777608871
1853,13022.334949970245
1854,12160.673003077507
1855,12380.515237271786
1856,12358.409358501434
1857,12596.578108668327
1858,14303.401936292648
1859,13031.186878681183
1860,16014.556456804276
1861,13268.25055027008
1862,12061.076661586761
1863,13303.122776269913
1864,12077.596868276596
1865,12430.893850922585
1866,11784.067463755608
1867,13067.275609970093
1868,11497.568059563637
1869,12136.470771312714
1870,12365.703102588654
1871,11975.297670125961
1872,11966.335192680359
1873,12854.058336496353
1874,12218.355213165283
1875,15583.304786682129
1876,12012.491042137146
1877,13742.129011392593
1878,13653.395737171173
1879,13325.261847496033
1880,12035.763657569885
1881,13568.443897008896
1882,11830.217857837677
1883,14793.44101524353
1884,11528.097400188446
1885,13680.2698802948
1886,12988.359657049179
1887,11822.860013365746
1888,12443.430433273315
1889,11746.8444647789
1890,13660.686061143875
1891,12306.225653529167
1892,14835.480450987816
1893,13223.678451061249
1894,12087.930442333221
1895,11735.326620101929
1896,11980.308214187622
1897,13009.622064590454
1898,11945.048755168915
1899,12463.15084528923
1900,17516.822013378143
1901,11580.550364494324
1902,12066.374631047249
1903,13134.580543518066
1904,13131.797186255455
1905,11693.395136117935
1906,11946.660203814507
1907,14041.427604913712
1908,13216.203983545303
1909,12178.650779724121
1910,13250.09155702591
1911,12153.945191860199
1912,11954.828803777695
1913,13354.389146327972
1914,12753.15029668808
1915,11270.606496334076
1916,13592.90901875496
1917,13577.576813220978
1918,14090.002654314041
1919,12232.44721031189
1920,12982.879008769989
1921,13030.688611745834
1922,11959.141324043274
1923,11432.474538564682
1924,11753.961702823639
1925,13143.472441196442
1926,13423.005411148071
1927,17170.21419429779
1928,11568.87858247757
1929,12456.448787212372
1930,13555.4290715456
1931,15077.118675231934
1932,11513.932597637177
1933,11426.514898777008
1934,12946.055226564407
1935,12478.66817331314
1936,13001.869372367859
1937,14705.957157373428
1938,13659.283878803253
1939,12817.544571757317
1940,15354.54702359438
1941,13735.88054138422
1942,13640.674150466919
1943,12906.550166606903
1944,12249.679936408997
1945,12575.13507604599
1946,12088.375096559525
1947,11845.309213876724
1948,13417.444626808167
1949,12648.07759487629
1950,13893.825832128525
1951,14858.908530712128
1952,12482.371167182922
1953,12717.332280278206
1954,17805.722593784332
1955,11640.187948703766
1956,19162.09046602249
1957,12413.020305395126
1958,12618.69899725914
1959,12066.068742752075
1960,11712.839376926422
1961,14939.448414802551
1962,13188.413800239563
1963,12426.283989906311
1964,13442.072637557983
1965,13871.066854476929
1966,13904.056256771088
1967,11899.620970487595
1968,11698.542517662048
1969,13983.417836666107
1970,12939.693056583405
1971,12417.367185115814
1972,12374.546373844147
1973,12953.4197306633
1974,11633.628216981888
1975,12779.91088294983
1976,12883.16139125824
1977,11861.495408058167
1978,13661.334825992584
1979,12448.985425949097
1980,11781.060694694519
1981,12163.868702411652
1982,13564.099920034409
1983,12476.857781291008
1984,12342.510986328125
1985,12346.548744678497
1986,17132.65456533432
1987,13578.445675373077
1988,11775.890218257904
1989,12201.520277261734
1990,12653.066439151764
1991,12993.727712154388
1992,13209.721172213554
1993,12627.436418533325
1994,13461.969841480255
1995,12807.88069820404
1996,17450.011053681374
1997,13567.922495245934
1998,11703.697988510132
1999,14611.24137210846
2000,11727.1690158844
2001,15223.980281829834
2002,12685.315831661224
2003,12232.709622621536
2004,14128.338048934937
2005,12277.145414829254
2006,12438.652816772461
2007,11814.759438633919
2008,12487.177971363068
2009,12316.19113445282
2010,12021.97421848774
2011,12915.402853369713
2012,11986.19919872284
2013,14065.800574839115
2014,12473.78429210186
2015,13037.025747537613
2016,12503.98305940628
2017,14153.104306936264
2018,15453.820484519005
2019,12298.918447256088
2020,11970.183946609497
2021,11591.703189849854
2022,11637.813379049301
2023,12175.900278806686
2024,12174.70857000351
2025,13588.612664222717
2026,11645.190516471863
2027,11483.110219478607
2028,11717.59310054779
2029,12302.275502681732
2030,13695.97712290287
2031,13067.892548084259
2032,11777.828153133392
2033,11496.250118732452
2034,11996.521289944649
2035,12148.37144947052
2036,13776.338143587112
2037,12089.97839474678
2038,11248.328959941864
2039,11796.744707584381
2040,13051.23959326744
2041,12473.566740989685
2042,13683.795314073563
2043,13822.438611984253
2044,12181.980645656586
2045,12669.14779138565
2046,12989.314668655396
2047,13547.110090732574
2048,11453.392421245575
2049,12511.68505191803
2050,11755.041250705719
2051,12576.088944911957
2052,12754.531006097794
2053,13509.311605453491
2054,11569.332916736603
2055,12464.19356393814
2056,11890.146791934967
2057,14922.603190660477
2058,26228.353880882263
2059,12762.026367664337
2060,11446.381093025208
2061,12077.01027572155
2062,12373.998283863068
2063,12009.175160169601
2064,13463.748744010925
2065,12162.73949098587
2066,12905.922414302826
2067,12937.046352863312
2068,12926.063775539398
2069,13177.405408382416
2070,13575.508342504501
2071,11918.48087143898
2072,11739.973880767822
2073,13116.490834236145
2074,13411.241752505302
2075,12290.884731292725
2076,11467.380233287811
2077,12091.526687920094
2078,11850.755999565125
2079,12538.67140865326
2080,13704.003524541855
2081,13714.22005534172
2082,11929.570751667023
2083,11711.669036865234
2084,15825.356369972229
2085,12923.394981861115
2086,13111.066197395325
2087,11354.503352880478
2088,12261.833860874176
2089,12299.585389614105
2090,13116.331789970398
2091,14584.24398612976
2092,12689.49030303955
2093,11896.11832332611
2094,13047.489520072937
2095,12202.966762542725
2096,11699.556791305542
2097,12414.48749923706
2098,12365.235367298126
2099,13300.90917634964
2100,11318.362634062767
2101,11553.915307998657
2102,11983.512303352356
2103,12094.745888233185
2104,11633.644522428513
2105,12102.314727783203
2106,12100.365130186081
2107,14425.965392827988
2108,11389.036058187485
2109,15475.085556983948
2110,12260.587343454361
2111,12182.75501549244
2112,11930.964620351791
2113,11723.630391478539
2114,12146.549038887024
2115,12314.642602920532
2116,12068.310312747955
2117,12571.454515695572
2118,13053.281203985214
2119,11439.851068496704
2120,13789.517162322998
2121,12396.249989628792
2122,11883.059071540833
2123,11655.947347283363
2124,13896.4110455513
2125,14138.143405914307
2126,11746.57570886612
2127,11332.240832805634
2128,13680.753081560135
2129,12486.13819360733
2130,12175.322798728943
2131,11830.57250404358
2132,11884.859523773193
2133,11566.189751625061
2134,11849.044239997864
2135,11996.762682914734
2136,12582.246367931366
2137,14040.024737358093
2138,14559.341719150543
2139,12124.43486404419
2140,12880.420320987701
2141,11515.003818511963
2142,12258.18701839447
2143,12533.817854881287
2144,12208.777170658112
2145,11489.19318985939
2146,11361.958411216736
2147,12543.623289823532
2148,11940.213203907013
2149,11303.408956050873
2150,11444.223591327667
2151,13258.89665621519
2152,14358.231732487679
2153,11866.885191440582
2154,12161.051181077957
2155,12636.684440612793
2156,12722.05155968666
2157,12955.879821538925
2158,11539.829436779022
2159,12677.674214363098
2160,12007.556235551834
2161,11525.916658878326
2162,12354.781783103943
2163,11878.134188652039
2164,13872.571958065033
2165,12312.901477098465
2166,13999.601630687714
2167,18530.54387974739
2168,12550.56299161911
2169,11925.087685346603
2170,12706.37588429451
2171,12513.093561947346
2172,12077.996485471725
2173,13445.936299800873
2174,12278.189832687378
2175,12692.484149932861
2176,12847.734071731567
2177,12579.121952295303
2178,12582.938855528831
2179,12411.588581204414
2180,12922.723908901215
2181,12456.639320850372
2182,13260.714230060577
2183,11647.465321540833
2184,12148.40333724022
2185,12073.247828483582
2186,11368.706867694855
2187,11752.215999126434
2188,11960.259050130844
2189,12175.911591529846
2190,12448.672879695892
2191,11538.5296792984
2192,12615.746568202972
2193,11788.082660317421
2194,11822.30862736702
2195,18983.84775876999
2196,11472.865878105164
2197,12248.15110707283
2198,13385.12387394905
2199,12848.431241035461
2200,11968.943037986755
2201,11388.065972328186
2202,11875.260384559631
2203,11700.609373807907
2204,11569.229081869125
2205,12109.091244220734
2206,12412.591124773026
2207,11630.685816764832
2208,12924.618514537811
2209,11826.491471290588
2210,12375.2562251091
2211,12307.247976064682
2212,12676.142498850822
2213,11960.414503574371
2214,12049.61231803894
2215,12197.195657253265
2216,12232.155262947083
2217,12326.641451597214
2218,16232.330311536789
2219,11681.490185976028
2220,12712.757462024689
2221,13213.642185926437
2222,13587.730244159698
2223,11658.329721927643
2224,12783.471821784973
2225,11836.225309848785
2226,12296.175055980682
2227,11636.297683477402
2228,11990.020414352417
2229,12437.113234519958
2230,11425.81887292862
2231,12447.687561511993
2232,12950.137547492981
2233,12588.724769115448
2234,12120.711062431335
2235,11454.132398366928
2236,11570.333277702332
2237,11286.443889379501
2238,11279.508580684662
2239,12892.469889640808
2240,11722.362371206284
2241,13324.019005537033
2242,16629.060110569
2243,11545.083639144897
2244,12687.59198474884
2245,12438.804477930069
2246,11892.637097597122
2247,13776.186880111694
2248,13539.140275478363
2249,11902.12660741806
2250,13447.057080745697
2251,13739.138488054276
2252,11833.90641784668
2253,13333.161456108093
2254,12066.456694602966
2255,12411.634797096252
2256,13531.354705810547
2257,13192.5325756073
2258,12531.168261051178
2259,13323.849119186401
2260,12568.749440073967
2261,12645.494641304016
2262,11929.464708209038
2263,12354.505937576294
2264,11648.865248203278
2265,12315.076350688934
2266,11786.645031452179
2267,12374.547784805298
2268,11839.396164417267
2269,13032.091398239136
2270,12187.47232580185
2271,12463.790835380554
2272,12344.460632324219
2273,11852.792586803436
2274,11569.948916435242
2275,13410.086122512817
2276,12123.777306556702
2277,11520.029851675034
2278,12851.165014266968
2279,11648.72329902649
2280,11306.825315594673
2281,12819.841872692108
2282,11647.151735305786
2283,14230.069442749023
2284,13222.841572523117
2285,12207.375487804413
2286,11754.05312871933
2287,12249.217315673828
2288,14184.057107686996
2289,11762.014332771301
2290,11503.16754412651
2291,12700.047932744026
2292,12970.578453063965
2293,12639.864977359772
2294,13951.971497774124
2295,12149.206903457642
2296,12172.591352820396
2297,11906.914106369019
2298,13451.161098480225
2299,12019.917180538177
2300,12968.729262113571
2301,12283.359713077545
2302,11626.063732147217
2303,11449.156723976135
2304,12850.346658945084
2305,11389.674723625183
2306,12482.487492799759
2307,12111.573550701141
2308,13328.14980840683
2309,12345.47078704834
2310,13410.35055923462
2311,11238.013330459595
2312,13529.027176856995
2313,11425.742230415344
2314,12875.15430688858
2315,12171.662548780441
2316,12140.268080711365
2317,12505.444911003113
2318,11522.73230934143
2319,11633.979553699493
2320,12310.551265716553
2321,11784.510132789612
2322,11777.86689567566
2323,12077.311731338501
2324,11884.578216075897
2325,11539.342716217041
2326,12193.86765384674
2327,12863.533063411713
2328,11637.72875404358
2329,12003.128525018692
2330,12381.646247386932
2331,12035.302433490753
2332,12721.47782754898
2333,11374.518334388733
2334,11521.90582370758
2335,11465.554802417755
2336,11543.723986625671
2337,11793.84232378006
2338,12209.398159384727
2339,12764.899692058563
2340,11547.027661800385
2341,12006.551839351654
2342,12841.783564567566
2343,11347.290155410767
2344,12149.964081764221
2345,11980.12428867817
2346,11306.09062242508
2347,11744.65846824646
2348,12421.12368607521
2349,12100.012259364128
2350,13309.30293917656
2351,12697.253457069397
2352,11901.275088071823
2353,13166.02080321312
2354,12282.113595485687
2355,13102.81257724762
2356,11806.627415657043
2357,12099.355350971222
2358,12328.464164495468
2359,12866.035940647125
2360,11751.074292063713
2361,14385.322640895844
2362,13017.313442707062
2363,12827.028940200806
2364,11464.789169073105
2365,12657.188581466675
2366,14092.359245300293
2367,11978.551887512207
2368,13028.423976898193
2369,11925.997249126434
2370,12072.418145179749
2371,11226.957896590233
2372,12092.317992210388
2373,16568.878243923187
2374,11959.408900260925
2375,12262.444519996643
2376,12398.67318892479
2377,11366.268167972565
2378,11401.344213962555
2379,11391.400935411453
2380,12163.358719825745
2381,12411.915380477905
2382,13493.620611190796
2383,12343.706631660461
2384,13247.749377250671
2385,11368.595563411713
2386,15635.448952198029
2387,18230.672477722168
2388,11419.982130527496
2389,12870.412208557129
2390,11790.127738952637
2391,13085.736193180084
2392,11783.575716018677
2393,11537.614457130432
2394,14706.866999149323
2395,11583.867140769958
2396,12871.921033620834
2397,13978.633554458618
2398,13214.193922042847
2399,13090.869856834412
2400,13430.087476730347
2401,13304.409863471985
2402,13770.726351737976
2403,14273.855306148529
2404,13461.73424577713
2405,13491.643123626709
2406,11625.651530265808
2407,12669.96373128891
2408,11913.913814783096
2409,12879.307281017303
2410,11810.114827156067
2411,12630.615147590637
2412,11915.639702796936
2413,13342.502679347992
2414,11955.629513978958
2415,12419.961152076721
2416,11528.056783676147
2417,11593.139543652534
2418,12460.786885738373
2419,11366.361722946167
2420,14992.175581932068
2421,12905.840990304947
2422,12262.607496738434
2423,13436.485149860382
2424,12319.174054145813
2425,12316.425481796265
2426,12581.90955400467
2427,14529.699316978455
2428,12063.845878362656
2429,11885.190408706665
2430,12183.352979660034
2431,11745.368072032928
2432,12002.333857536316
2433,11724.364336013794
2434,11425.822887063026
2435,13083.108580708504
2436,11625.80785560608
2437,12196.966523170471
2438,11287.145616531372
2439,11618.147889614105
2440,13087.954948425293
2441,12134.106619596481
2442,12504.477009773254
2443,11292.736941337585
2444,12366.329862594604
2445,12037.593750953674
2446,11491.611948013306
2447,16313.926995277405
2448,11565.281867027283
2449,11630.955178260803
2450,11648.244661331177
2451,11609.387130737305
2452,11728.116618156433
2453,19028.553347587585
2454,11367.787831783295
2455,13148.31408071518
2456,12587.803043842316
2457,12268.8792552948
2458,12080.371653556824
2459,12951.65766620636
2460,12129.287052631378
2461,11998.669045448303
2462,12050.263398647308
2463,13186.268025398254
2464,12691.731455802917
2465,13428.638504743576
2466,12956.488557815552
2467,12916.883511543274
2468,11685.493665218353
2469,12693.45606803894
2470,13989.889879703522
2471,11485.684876441956
2472,12388.371910572052
2473,11254.524310112
2474,11940.144829750061
2475,12658.535866260529
2476,12493.983581781387
2477,12637.707517623901
2478,11681.427548408508
2479,11649.330273628235
2480,11987.771835684776
2481,12865.528200149536
2482,12504.319130897522
2483,11327.067880153656
2484,12015.609572410583
2485,13773.501403808594
2486,13126.588032245636
2487,12346.424341201782
2488,11483.837532520294
2489,12427.60257768631
2490,12617.838683128357
2491,11779.322439670563
2492,11821.570095062256
2493,11293.173531770706
2494,13145.071410655975
2495,12538.784526824951
2496,11392.577878952026
2497,12074.866411447525
2498,11866.80541753769
2499,11402.60667514801
2500,11711.496639251709
2501,12321.872303962708
2502,11464.069990634918
2503,13801.55071735382
2504,11415.483482837677
2505,11791.0773396492
2506,11528.148205280304
2507,11875.945670366287
2508,11889.730310440063
2509,13706.98450088501
2510,13331.44999074936
2511,12198.462667942047
2512,11215.368647098541
2513,13154.71645784378
2514,12380.34451675415
2515,12223.38780927658
2516,12276.073803901672
2517,11850.224784851074
2518,11578.373008728027
2519,11223.683476448059
2520,11498.803094863892
2521,11687.559243679047
2522,13052.857943534851
2523,12937.688552856445
2524,12001.978623390198
2525,12471.54093503952
2526,11358.087313652039
2527,11685.148131370544
2528,13469.216882705688
2529,11767.421843528748
2530,15138.45980834961
2531,11855.746579647064
2532,11806.99547290802
2533,11698.020663499832
2534,12623.050387859344
2535,12250.708226203918
2536,11816.327607393265
2537,11983.670206069946
2538,12361.06877565384
2539,12511.65038394928
2540,12232.765456199646
2541,12963.973408937454
2542,11570.829905509949
2543,12180.988645076752
2544,13528.694867134094
2545,12119.853487968445
2546,11803.190484046936
2547,12148.652466416359
2548,11823.868298053741
2549,11773.473256587982
2550,12141.249275922775
2551,12164.37646150589
2552,11625.76765292883
2553,11674.969398498535
2554,11292.953869819641
2555,11110.911028385162
2556,11396.170897006989
2557,11141.639995574951
2558,12209.879433631897
2559,11575.580319523811
2560,12533.77808189392
2561,12340.920321941376
2562,11791.322579860687
2563,11516.981696605682
2564,13621.132381439209
2565,12194.475398540497
2566,11852.079116821289
2567,11696.163760662079
2568,12522.393820285797
2569,12279.675905227661
2570,12512.687528133392
2571,13500.20046377182
2572,11645.095409870148
2573,12199.436476230621
2574,11536.582579135895
2575,13239.572981834412
2576,11934.48654973507
2577,12223.720947265625
2578,11499.996292114258
2579,11264.747228622437
2580,11407.28279876709
2581,12160.343545913696
2582,11453.117517471313
2583,11891.97122168541
2584,11199.72241306305
2585,12400.281564712524
2586,14635.727242708206
2587,11984.96387386322
2588,11303.01159620285
2589,12043.72780418396
2590,11649.694273471832
2591,11903.954405784607
2592,12254.006372451782
2593,11498.553087234497
2594,11854.29137134552
2595,11614.143403053284
2596,11400.792283058167
2597,11470.390642166138
2598,11887.16639995575
2599,12623.611384391785
2600,12094.385446548462
2601,12553.112197875977
2602,16772.662981033325
2603,12238.653103351593
2604,12317.927158355713
2605,11100.847081184387
2606,13580.049932003021
2607,12121.859981536865
2608,11795.23906993866
2609,12022.071919441223
2610,11354.731751441956
2611,12686.185471534729
2612,11911.529803276062
2613,11449.795245170593
2614,12326.903170585632
2615,12163.811351299286
2616,11305.996519804
2617,11878.24993133545
2618,11516.57201385498
2619,12091.62307357788
2620,11186.778388500214
2621,11538.161793708801
2622,12988.49257516861
2623,11566.06657743454
2624,12191.272315979004
2625,12094.431082725525
2626,12596.394917964935
2627,11271.931820869446
2628,11380.15496635437
2629,12200.36086177826
2630,11239.206845283508
2631,12921.3802216053
2632,11175.205131530762
2633,11683.275109767914
2634,12886.881624221802
