entity_type,entity_id,season,mu
constructor,9,8,1.0066537857055664
constructor,10,8,0.26460689306259155
constructor,15,8,-0.08280083537101746
constructor,131,8,2.2159554958343506
constructor,164,8,-0.838076114654541
constructor,166,8,-0.5195433497428894
constructor,205,8,-0.4580872356891632
constructor,206,8,-0.460589736700058
constructor,207,8,-1.1414982080459595
constructor,208,8,0.24471132457256317
constructor,209,8,-0.8243239521980286
constructor,210,8,-0.2502857446670532
driver,1,9,1.0716512203216553
driver,2,9,-0.42508870363235474
driver,3,9,0.649469792842865
driver,4,9,0.6551076769828796
driver,5,9,-0.39582785964012146
driver,8,9,0.30096250772476196
driver,9,9,-0.12067816406488419
driver,10,9,-0.3921780586242676
driver,13,9,0.44328004121780396
driver,15,9,-0.7533917427062988
driver,16,9,-0.5877624154090881
driver,17,9,-0.015714406967163086
driver,18,9,0.35639166831970215
driver,20,9,0.09304332733154297
driver,22,9,-0.41112828254699707
driver,24,9,-0.7325348854064941
driver,30,9,-0.5355726480484009
driver,37,9,-0.05713671073317528
driver,39,9,-0.5639659762382507
driver,67,9,-0.1916116178035736
driver,153,9,-0.25760990381240845
driver,154,9,0.2952214181423187
driver,155,9,0.0703335776925087
driver,807,9,0.5403608083724976
driver,808,9,0.1800972819328308
driver,811,9,-0.05634887516498566
driver,812,9,-0.9200977087020874
driver,813,9,-0.7217737436294556
driver,814,9,-0.3234933316707611
driver,815,9,0.5735094547271729
driver,816,9,-0.8054291605949402
driver,817,9,0.6285258531570435
driver,818,9,-0.02222330868244171
driver,819,9,-0.055952370166778564
driver,820,9,-0.8308870792388916
driver,821,9,-0.048847801983356476
driver,822,9,-0.1836644411087036
driver,823,9,-0.38866519927978516
driver,824,9,-0.4537053406238556
driver,825,9,0.09360884875059128
driver,826,9,0.37807777523994446
driver,827,9,0.06653431057929993
driver,828,9,0.11463360488414764
driver,829,9,-0.3666892647743225
driver,830,9,1.0149905681610107
driver,831,9,0.14265936613082886
driver,832,9,0.8275250196456909
driver,833,9,-0.06830465793609619
driver,834,9,0.11787328869104385
driver,835,9,-0.24178092181682587
driver,836,9,-0.2766236364841461
driver,837,9,-0.8502399325370789
driver,838,9,-0.01607130467891693
driver,839,9,0.6143428683280945
driver,840,9,-0.47730308771133423
driver,841,9,0.06214612349867821
driver,842,9,0.920417308807373
driver,843,9,-0.505894660949707
driver,844,9,0.3105725049972534
driver,845,9,-0.6853296756744385
driver,846,9,0.9522213935852051
driver,847,9,-0.2921221852302551
driver,848,9,0.41777461767196655
driver,849,9,-0.4171581268310547
driver,850,9,-0.6908674240112305
driver,851,9,0.056641288101673126
driver,852,9,-0.06808600574731827
driver,853,9,-0.1673579066991806
driver,854,9,0.10348853468894958
driver,855,9,-0.2680899202823639
driver,856,9,-0.44335269927978516
driver,857,9,0.6258019804954529
driver,858,9,-0.2444855272769928
driver,859,9,0.7840433120727539
driver,860,9,0.5060426592826843
driver,861,9,0.2600659728050232
driver,862,9,-0.1173417866230011
constructor,1,9,0.39089715480804443
constructor,3,9,-0.4787888526916504
constructor,4,9,0.37743377685546875
constructor,5,9,-0.0007826350629329681
constructor,6,9,0.6654530763626099
constructor,9,9,0.8754539489746094
constructor,10,9,0.6532847285270691
constructor,15,9,-0.023553907871246338
constructor,131,9,2.014141082763672
constructor,164,9,-0.8207970857620239
constructor,166,9,-0.5042474865913391
constructor,205,9,-0.4434679448604584
constructor,206,9,-0.43925929069519043
constructor,207,9,-1.1253082752227783
constructor,208,9,0.2587646245956421
constructor,209,9,-0.8069049119949341
constructor,210,9,-0.592318058013916
driver,1,10,0.8501865863800049
driver,2,10,-0.3672395646572113
driver,3,10,0.6307783126831055
driver,4,10,0.6323322057723999
driver,5,10,-0.4145628809928894
driver,8,10,0.1221650242805481
driver,9,10,-0.0030959993600845337
driver,10,10,-0.38020646572113037
driver,13,10,0.38573157787323
driver,15,10,-0.7396829724311829
driver,16,10,-0.587475061416626
driver,17,10,-0.030963003635406494
driver,18,10,0.3792860507965088
driver,20,10,-0.05337190628051758
driver,22,10,-0.3903464674949646
driver,24,10,-0.7926909923553467
driver,30,10,-0.5521570444107056
driver,37,10,-0.08392823487520218
driver,39,10,-0.5720651745796204
driver,67,10,-0.2003692388534546
driver,153,10,-0.19003401696681976
driver,154,10,0.3497726023197174
driver,155,10,0.0626281127333641
driver,807,10,0.4780229330062866
driver,808,10,0.16546756029129028
driver,811,10,-0.08418531715869904
driver,812,10,-0.9021726250648499
driver,813,10,-0.800310492515564
driver,814,10,-0.21864265203475952
driver,815,10,0.344323992729187
driver,816,10,-0.8485906720161438
driver,817,10,0.6278560161590576
driver,818,10,0.027852028608322144
driver,819,10,-0.05948883295059204
driver,820,10,-0.8025240898132324
driver,821,10,-0.05273725837469101
driver,822,10,-0.40370050072669983
driver,823,10,-0.3761945068836212
driver,824,10,-0.4122927784919739
driver,825,10,0.01959073543548584
driver,826,10,0.3957999348640442
driver,827,10,0.08423395454883575
driver,828,10,0.09561663866043091
driver,829,10,-0.33626940846443176
driver,830,10,1.2391822338104248
driver,831,10,0.16405810415744781
driver,832,10,0.8764859437942505
driver,833,10,-0.06236300244927406
driver,834,10,0.10075010359287262
driver,835,10,-0.18171687424182892
driver,836,10,-0.284604549407959
driver,837,10,-0.9032067060470581
driver,838,10,-0.016152337193489075
driver,839,10,0.6673818826675415
driver,840,10,-0.49418047070503235
driver,841,10,0.20250576734542847
driver,842,10,1.1077187061309814
driver,843,10,-0.5087193846702576
driver,844,10,0.45917603373527527
driver,845,10,-0.6161723136901855
driver,846,10,1.0420767068862915
driver,847,10,-0.02947092428803444
driver,848,10,0.38764071464538574
driver,849,10,-0.4151463210582733
driver,850,10,-0.7226779460906982
driver,851,10,0.11572548747062683
driver,852,10,-0.07386321574449539
driver,853,10,-0.16077616810798645
driver,854,10,0.10476763546466827
driver,855,10,-0.28501081466674805
driver,856,10,-0.5001142024993896
driver,857,10,0.6731993556022644
driver,858,10,-0.25446900725364685
driver,859,10,0.8115237951278687
driver,860,10,0.5038069486618042
driver,861,10,0.25343120098114014
driver,862,10,-0.11305874586105347
constructor,1,10,0.6073233485221863
constructor,3,10,-0.25362324714660645
constructor,4,10,0.2529720067977905
constructor,5,10,0.17308352887630463
constructor,6,10,0.8821410536766052
constructor,9,10,0.9075741767883301
constructor,10,10,0.5879911780357361
constructor,15,10,0.19835875928401947
constructor,131,10,1.4105936288833618
constructor,164,10,-0.7998683452606201
constructor,166,10,-0.478799968957901
constructor,205,10,-0.4233478903770447
constructor,206,10,-0.4187060594558716
constructor,207,10,-1.102457046508789
constructor,208,10,0.28466692566871643
constructor,209,10,-0.7831113338470459
constructor,210,10,-1.044790506362915
driver,1,11,0.5292838215827942
driver,2,11,-0.3660120666027069
driver,3,11,0.6299167275428772
driver,4,11,0.5575339794158936
driver,5,11,-0.4191911220550537
driver,8,11,0.13483822345733643
driver,9,11,0.008013054728507996
driver,10,11,-0.463832825422287
driver,13,11,0.3996198773384094
driver,15,11,-0.7719136476516724
driver,16,11,-0.6101821064949036
driver,17,11,-0.04838448762893677
driver,18,11,0.42779654264450073
driver,20,11,-0.01528167724609375
driver,22,11,-0.39742761850357056
driver,24,11,-0.8769226670265198
driver,30,11,-0.499518483877182
driver,37,11,-0.09488023072481155
driver,39,11,-0.595636248588562
driver,67,11,-0.1941789984703064
driver,153,11,-0.20465391874313354
driver,154,11,0.34546026587486267
driver,155,11,0.03274565562605858
driver,807,11,0.4169445335865021
driver,808,11,0.10354676842689514
driver,811,11,-0.06575347483158112
driver,812,11,-0.9158544540405273
driver,813,11,-0.8275822997093201
driver,814,11,-0.2190198302268982
driver,815,11,0.26314643025398254
driver,816,11,-0.8322577476501465
driver,817,11,0.4317100942134857
driver,818,11,0.08852995932102203
driver,819,11,-0.02783559262752533
driver,820,11,-0.7528073191642761
driver,821,11,-0.12245088815689087
driver,822,11,-0.28841614723205566
driver,823,11,-0.3619067370891571
driver,824,11,-0.4003952145576477
driver,825,11,-0.0452057421207428
driver,826,11,0.34638500213623047
driver,827,11,0.12720808386802673
driver,828,11,0.1331942081451416
driver,829,11,-0.3574814200401306
driver,830,11,1.4624578952789307
driver,831,11,0.18947550654411316
driver,832,11,0.6088359355926514
driver,833,11,-0.09670677781105042
driver,834,11,0.07559817284345627
driver,835,11,-0.1582144796848297
driver,836,11,-0.2615774869918823
driver,837,11,-0.9110665917396545
driver,838,11,-0.009794116020202637
driver,839,11,0.9254927635192871
driver,840,11,-0.49116650223731995
driver,841,11,0.1586163341999054
driver,842,11,1.096030592918396
driver,843,11,-0.3979994058609009
driver,844,11,0.7410707473754883
driver,845,11,-0.6334285736083984
driver,846,11,1.0561944246292114
driver,847,11,0.1783401072025299
driver,848,11,0.3583988547325134
driver,849,11,-0.4132201671600342
driver,850,11,-0.7330977916717529
driver,851,11,0.12364935874938965
driver,852,11,-0.13873866200447083
driver,853,11,-0.16887490451335907
driver,854,11,0.11103089153766632
driver,855,11,-0.31592103838920593
driver,856,11,-0.5414456129074097
driver,857,11,0.7128753662109375
driver,858,11,-0.2802838981151581
driver,859,11,0.8444837927818298
driver,860,11,0.5699242949485779
driver,861,11,0.277557909488678
driver,862,11,-0.08072572201490402
constructor,1,11,0.19556330144405365
constructor,3,11,-0.14758175611495972
constructor,4,11,0.2299148142337799
constructor,5,11,-0.17805787920951843
constructor,6,11,0.8193092346191406
constructor,9,11,1.2670873403549194
constructor,10,11,0.7240390181541443
constructor,15,11,0.3279891014099121
constructor,131,11,1.1475627422332764
constructor,164,11,-0.8504053354263306
constructor,166,11,-0.527746319770813
constructor,205,11,-0.46883150935173035
constructor,206,11,-0.465772807598114
constructor,207,11,-1.1507337093353271
constructor,208,11,0.23164457082748413
constructor,209,11,-0.8304577469825745
constructor,210,11,-0.32352304458618164
driver,1,12,0.5202313661575317
driver,2,12,-0.3458874523639679
driver,3,12,0.6590709090232849
driver,4,12,0.6392331719398499
driver,5,12,-0.3921516537666321
driver,8,12,0.09563785791397095
driver,9,12,0.008218005299568176
driver,10,12,-0.41192948818206787
driver,13,12,0.3544258177280426
driver,15,12,-0.7675343751907349
driver,16,12,-0.5661329030990601
driver,17,12,-0.04394775629043579
driver,18,12,0.39926308393478394
driver,20,12,-0.05149507522583008
driver,22,12,-0.4058212637901306
driver,24,12,-0.8745809197425842
driver,30,12,-0.5150829553604126
driver,37,12,-0.032404690980911255
driver,39,12,-0.6388227939605713
driver,67,12,-0.1812303066253662
driver,153,12,-0.22035296261310577
driver,154,12,0.40026912093162537
driver,155,12,0.06632601469755173
driver,807,12,0.45641028881073
driver,808,12,0.11211082339286804
driver,811,12,-0.07980595529079437
driver,812,12,-0.9442270994186401
driver,813,12,-0.8350027203559875
driver,814,12,-0.2191663384437561
driver,815,12,-0.20693017542362213
driver,816,12,-0.7996872663497925
driver,817,12,0.42411091923713684
driver,818,12,0.08162525296211243
driver,819,12,0.01026935875415802
driver,820,12,-0.691591203212738
driver,821,12,-0.09508570283651352
driver,822,12,-0.4552038609981537
driver,823,12,-0.3614300489425659
driver,824,12,-0.4144149422645569
driver,825,12,-0.11235639452934265
driver,826,12,0.34145861864089966
driver,827,12,0.14521180093288422
driver,828,12,0.08594560623168945
driver,829,12,-0.42931920289993286
driver,830,12,2.089634656906128
driver,831,12,0.1690460592508316
driver,832,12,0.6768243312835693
driver,833,12,-0.10918726027011871
driver,834,12,0.09882812201976776
driver,835,12,-0.2296944260597229
driver,836,12,-0.3057447671890259
driver,837,12,-0.9330196976661682
driver,838,12,-0.050479501485824585
driver,839,12,0.8170076608657837
driver,840,12,-0.5259407162666321
driver,841,12,0.11890030652284622
driver,842,12,1.1026456356048584
driver,843,12,-0.37494519352912903
driver,844,12,0.7024548053741455
driver,845,12,-0.6588242053985596
driver,846,12,0.980271577835083
driver,847,12,0.023703522980213165
driver,848,12,0.38495999574661255
driver,849,12,-0.4178939461708069
driver,850,12,-0.6946160197257996
driver,851,12,0.13945956528186798
driver,852,12,0.025995533913373947
driver,853,12,-0.22946833074092865
driver,854,12,0.11567158997058868
driver,855,12,-0.2503747045993805
driver,856,12,-0.6171075701713562
driver,857,12,0.7523950934410095
driver,858,12,-0.28417491912841797
driver,859,12,0.9101518392562866
driver,860,12,0.5727572441101074
driver,861,12,0.2762133479118347
driver,862,12,-0.03236858546733856
constructor,1,12,0.09415748715400696
constructor,3,12,-0.09172693639993668
constructor,4,12,-0.11353161185979843
constructor,5,12,0.06966646015644073
constructor,6,12,0.8635597229003906
constructor,9,12,1.7453155517578125
constructor,10,12,0.961269736289978
constructor,15,12,0.13451825082302094
constructor,131,12,0.8177907466888428
constructor,164,12,-0.8452910780906677
constructor,166,12,-0.5338834524154663
constructor,205,12,-0.46394285559654236
constructor,206,12,-0.468490332365036
constructor,207,12,-1.1523739099502563
constructor,208,12,0.23730029165744781
constructor,209,12,-0.8274405598640442
constructor,210,12,-0.4268975257873535
driver,1,13,0.4541338086128235
driver,2,13,-0.33164358139038086
driver,3,13,0.6561995148658752
driver,4,13,0.529927134513855
driver,5,13,-0.34728455543518066
driver,8,13,0.04262280464172363
driver,9,13,0.01936642825603485
driver,10,13,-0.49084657430648804
driver,13,13,0.2706214487552643
driver,15,13,-0.7666006088256836
driver,16,13,-0.5144287943840027
driver,17,13,0.006704509258270264
driver,18,13,0.4840015769004822
driver,20,13,-0.06692719459533691
driver,22,13,-0.36838090419769287
driver,24,13,-0.7993389368057251
driver,30,13,-0.5333560109138489
driver,37,13,-0.02760181576013565
driver,39,13,-0.6058917045593262
driver,67,13,-0.160086989402771
driver,153,13,-0.1396026611328125
driver,154,13,0.3549599349498749
driver,155,13,0.10358454287052155
driver,807,13,0.5075411796569824
driver,808,13,0.1557280719280243
driver,811,13,-0.09719955176115036
driver,812,13,-0.922627866268158
driver,813,13,-0.865716814994812
driver,814,13,-0.14717453718185425
driver,815,13,-0.3465360403060913
driver,816,13,-0.7994588017463684
driver,817,13,0.34819045662879944
driver,818,13,0.11712554097175598
driver,819,13,0.049949243664741516
driver,820,13,-0.7030296325683594
driver,821,13,-0.134427011013031
driver,822,13,-0.5603405833244324
driver,823,13,-0.3725069761276245
driver,824,13,-0.41843360662460327
driver,825,13,-0.15906208753585815
driver,826,13,0.47166433930397034
driver,827,13,0.15524962544441223
driver,828,13,0.05831994116306305
driver,829,13,-0.3480645418167114
driver,830,13,1.9146559238433838
driver,831,13,0.10360924899578094
driver,832,13,0.6533579230308533
driver,833,13,-0.11995980143547058
driver,834,13,0.10719999670982361
driver,835,13,-0.19370321929454803
driver,836,13,-0.39095672965049744
driver,837,13,-0.9528584480285645
driver,838,13,-0.09289169311523438
driver,839,13,0.6804291605949402
driver,840,13,-0.5531707406044006
driver,841,13,0.07146517932415009
driver,842,13,1.2010111808776855
driver,843,13,-0.33889272809028625
driver,844,13,1.0015169382095337
driver,845,13,-0.6127514243125916
driver,846,13,1.155677080154419
driver,847,13,0.08455955237150192
driver,848,13,0.4578794240951538
driver,849,13,-0.4976522922515869
driver,850,13,-0.7731997966766357
driver,851,13,0.12984158098697662
driver,852,13,0.06771024316549301
driver,853,13,-0.15629668533802032
driver,854,13,0.16228105127811432
driver,855,13,-0.33737051486968994
driver,856,13,-0.624834418296814
driver,857,13,0.9671754837036133
driver,858,13,-0.4399350583553314
driver,859,13,0.90472012758255
driver,860,13,0.6179414391517639
driver,861,13,0.2925565242767334
driver,862,13,-0.08791130781173706
constructor,1,13,1.2253825664520264
constructor,3,13,-0.4035676121711731
constructor,4,13,-0.3824792504310608
constructor,5,13,-0.031158428639173508
constructor,6,13,1.6453235149383545
constructor,9,13,0.9625571966171265
constructor,10,13,0.43875789642333984
constructor,15,13,-0.13325218856334686
constructor,131,13,0.8851546049118042
constructor,164,13,-0.8797568082809448
constructor,166,13,-0.5654385089874268
constructor,205,13,-0.49790048599243164
constructor,206,13,-0.5008403062820435
constructor,207,13,-1.186385989189148
constructor,208,13,0.21171656250953674
constructor,209,13,-0.8591465950012207
constructor,210,13,0.07103359699249268
